TRAIT	FILE	ID	CHR	P0	P1	BLOCK	Z	P	RESID.Z	PIP	IN.CRED.SET
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.SV2C.wgt.RDat	SV2C	5	75400000	75400000	5:73759326..75798866	1.70374	0.0884	-2.31484488295608	0.0048933716621733	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000113163.11.COL4A3BP.wgt.RDat	COL4A3BP	5	74700000	74700000	5:73759326..75798866	-11.33663	8.64e-30	-3.80500496558419	0.146409417547936	TRUE
LDL	NULL	NULL.5:73759326..75798866	5	0	0	5:73759326..75798866	0	1	0	0.843068847815052	TRUE
LDL	INTERCEPT	INTERCEPT.7:43159074..44763828	7	0	0	7:43159074..44763828	5.47472955099631	4.38180297868615e-08	0	0	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.LINC00957.wgt.RDat	LINC00957	7	44100000	44100000	7:43159074..44763828	-1.18447	0.236	-0.11914538256244	0.000181778409670026	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.MRPS24.wgt.RDat	MRPS24	7	43900000	43900000	7:43159074..44763828	-0.57135	0.56777	0.237580211306459	0.000184036594244588	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.DBNL.wgt.RDat	DBNL	7	44100000	44100000	7:43159074..44763828	0.25902	0.796	0.229602700711208	0.000184137343386492	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000214783.5.POLR2J4.wgt.RDat	POLR2J4	7	4.4e+07	4.4e+07	7:43159074..44763828	0.71369	0.475	-0.277897413349727	0.000185747973929438	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.POLD2.wgt.RDat	POLD2	7	44200000	44200000	7:43159074..44763828	-0.814	0.415645	0.3716178869979	0.000190198007942136	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000136271.6.DDX56.wgt.RDat	DDX56	7	44600000	44600000	7:43159074..44763828	1.71255	0.0868	-0.23100895895074	0.000195855069153791	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000078967.8.UBE2D4.wgt.RDat	UBE2D4	7	4.4e+07	4.4e+07	7:43159074..44763828	0.1666	0.867684	-0.405041480359308	0.000211342541969587	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000241057.1.AC004985.12.wgt.RDat	AC004985.12	7	4.4e+07	4.4e+07	7:43159074..44763828	0.29522	0.768	0.675378021281153	0.000214746143146123	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000239556.2.AC004951.5.wgt.RDat	AC004951.5	7	4.4e+07	4.4e+07	7:43159074..44763828	-0.00886	0.993	0.57389388225398	0.000215211548354104	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Lung/GTEx.Lung.ENSG00000239775.1.AC017116.11.wgt.RDat	AC017116.11	7	44100000	44100000	7:43159074..44763828	-0.11656	0.907205	0.5364061788651	0.000221402431978014	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Aorta/GTEx.Artery_Aorta.ENSG00000106624.4.AEBP1.wgt.RDat	AEBP1	7	44100000	44100000	7:43159074..44763828	-0.6369	0.524165	-0.740304133484023	0.000230339943340775	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000146677.6.AC004453.8.wgt.RDat	AC004453.8	7	44500000	44500000	7:43159074..44763828	1.47481	0.14026	-0.612177488818537	0.000235988211654454	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GCK.wgt.RDat	GCK	7	44200000	44200000	7:43159074..44763828	-0.45637	0.648	0.821986138646855	0.000238811055596372	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000106608.12.URGCP.wgt.RDat	URGCP	7	43900000	43900000	7:43159074..44763828	-0.17327	0.86244	-0.569769199494674	0.000243716748911763	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000228903.2.RASA4CP.wgt.RDat	RASA4CP	7	44100000	44100000	7:43159074..44763828	-0.6693	0.503289	0.775302708496146	0.000244300334947381	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.BLVRA.wgt.RDat	BLVRA	7	43800000	43800000	7:43159074..44763828	-0.12021	0.904	0.829844479449798	0.00026662127692017	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.C7orf44.wgt.RDat	C7orf44	7	43600000	43600000	7:43159074..44763828	2.5921	0.00954	0.960170577989395	0.000266753767239988	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.STK17A.wgt.RDat	STK17A	7	43600000	43600000	7:43159074..44763828	-2.12577	0.03352	-0.95494249531775	0.000277778892505197	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.YKT6.wgt.RDat	YKT6	7	44200000	44200000	7:43159074..44763828	0.09294	0.926	1.08918354044104	0.000303380716827168	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.POLM.wgt.RDat	POLM	7	44100000	44100000	7:43159074..44763828	0.82548	0.409	1.22793153363746	0.00032649475097301	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.COA1.wgt.RDat	COA1	7	43600000	43600000	7:43159074..44763828	-1.70983	0.0873	-1.25023353434985	0.000405152833174995	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TMED4.wgt.RDat	TMED4	7	44600000	44600000	7:43159074..44763828	1.25337	0.21	1.35115345933257	0.000523694139182809	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000015676.13.NUDCD3.wgt.RDat	NUDCD3	7	44400000	44400000	7:43159074..44763828	3.09864	0.00194	-0.18950410566044	0.00129378940935006	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.OGDH.wgt.RDat	OGDH	7	44600000	44600000	7:43159074..44763828	-0.54158	0.588	-1.29741828287568	0.00203087311592479	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NPC1L1.wgt.RDat	NPC1L1	7	44600000	44600000	7:43159074..44763828	5.754	8.72e-09	4.01088703964764	0.254152661599081	TRUE
LDL	NULL	NULL.7:43159074..44763828	7	0	0	7:43159074..44763828	0	1	0	0.741988236154493	TRUE
LDL	INTERCEPT	INTERCEPT.8:59068651..59728100	8	0	0	8:59068651..59728100	2.49406527079995	0.0126289319227736	0	0	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000215114.3.UBXN2B.wgt.RDat	UBXN2B	8	59300000	59300000	8:59068651..59728100	-0.4127	0.68	-0.987938310595416	0.000248971872387254	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.NSMAF.wgt.RDat	NSMAF	8	59500000	59500000	8:59068651..59728100	4.4439	8.83e-06	1.55677458893224	0.000504440845702113	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Atrial_Appendage/GTEx.Heart_Atrial_Appendage.ENSG00000137575.7.SDCBP.wgt.RDat	SDCBP	8	59500000	59500000	8:59068651..59728100	-5.112467	3.18e-07	-1.7795060120348	0.000721539822464721	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Left_Ventricle/GTEx.Heart_Left_Ventricle.ENSG00000198846.5.TOX.wgt.RDat	TOX	8	59700000	59700000	8:59068651..59728100	0.4691	0.63897	-2.9138370995659	0.00912507682479564	FALSE
LDL	NULL	NULL.8:59068651..59728100	8	0	0	8:59068651..59728100	0	1	0	0.989433584963956	TRUE
LDL	INTERCEPT	INTERCEPT.8:144236881..146303867	8	0	0	8:144236881..146303867	3.38088958747792	0.00072251569358449	0	0	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000179950.9.PUF60.wgt.RDat	PUF60	8	1.45e+08	1.45e+08	8:144236881..146303867	0.8872	0.375	0.216799114276449	0.000222857921040398	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Tibial/GTEx.Artery_Tibial.ENSG00000254578.1.CTD-2517M22.16.wgt.RDat	CTD-2517M22.16	8	1.46e+08	1.46e+08	8:144236881..146303867	0.32016	0.749	-0.0544927508513575	0.000223927161605339	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZC3H3.wgt.RDat	ZC3H3	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.02208	0.982	0.127689378700864	0.000224575126976117	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MROH6.wgt.RDat	MROH6	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.4732	0.636	-0.613767066303256	0.000225493051442854	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.PPP1R16A.wgt.RDat	PPP1R16A	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.70813	0.479	-0.00231883414003087	0.000225632264149949	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SLC39A4.wgt.RDat	SLC39A4	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.22727	0.82	-0.290969668074187	0.000230138018118256	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.RECQL4.wgt.RDat	RECQL4	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.27527	0.783	0.164858556615567	0.000233403360794342	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.GPT.wgt.RDat	GPT	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.42227	0.673	0.144979880928001	0.000233561852348038	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000235173.2.FAM203A.wgt.RDat	FAM203A	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.50894	0.131	-0.841999102554084	0.000234114666764387	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000179832.13.MROH1.wgt.RDat	MROH1	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.2128	0.831	0.176215800264229	0.000235842818789487	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GSDMD.wgt.RDat	GSDMD	8	1.45e+08	1.45e+08	8:144236881..146303867	0.72616	0.468	0.428593732895175	0.000236991137410108	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000254690.1.GS1-393G12.12.wgt.RDat	GS1-393G12.12	8	1.46e+08	1.46e+08	8:144236881..146303867	0.0157	0.987477	0.354127620018209	0.000238512478166176	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Putamen_basal_ganglia/GTEx.Brain_Putamen_basal_ganglia.ENSG00000254533.1.AF186192.1.wgt.RDat	AF186192.1	8	1.46e+08	1.46e+08	8:144236881..146303867	0.1731	0.8626	0.00470464204658563	0.000239002123307016	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000255182.1.CTD-2517M22.14.wgt.RDat	CTD-2517M22.14	8	1.46e+08	1.46e+08	8:144236881..146303867	0.0628	0.95	0.00883074038569964	0.000239210413518764	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000265393.1.CTD-2517M22.17.wgt.RDat	CTD-2517M22.17	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.32021	0.749	0.429724155543964	0.000239261971663485	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000104522.11.TSTA3.wgt.RDat	TSTA3	8	1.45e+08	1.45e+08	8:144236881..146303867	1.1889	0.234	0.674664806228905	0.000242098433087167	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZNF707.wgt.RDat	ZNF707	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.31944	0.749	-0.829880543378306	0.000249820267126397	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000232600.2.AC084125.4.wgt.RDat	AC084125.4	8	1.46e+08	1.46e+08	8:144236881..146303867	0.1545	0.877	-0.430043032564518	0.000253050202031465	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZNF623.wgt.RDat	ZNF623	8	1.45e+08	1.45e+08	8:144236881..146303867	0.26273	0.793	-0.191421074987308	0.000256063576239057	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000170727.7.BOP1.wgt.RDat	BOP1	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.7077	0.479	-0.0751049138432065	0.000260446642588334	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000160949.12.TONSL.wgt.RDat	TONSL	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.0976	0.922	0.518437161679754	0.000265187634924404	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.NRBP2.wgt.RDat	NRBP2	8	1.45e+08	1.45e+08	8:144236881..146303867	-2.17195	0.0299	-1.87657385920972	0.00026538351473843	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000187954.8.CYHR1.wgt.RDat	CYHR1	8	1.46e+08	1.46e+08	8:144236881..146303867	0.3109	0.756	-0.433372767351697	0.000274004587038238	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000173137.7.ADCK5.wgt.RDat	ADCK5	8	1.46e+08	1.46e+08	8:144236881..146303867	0.3529	0.724	0.850691609285632	0.000276677738837676	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000167700.4.MFSD3.wgt.RDat	MFSD3	8	1.46e+08	1.46e+08	8:144236881..146303867	0.4258	0.67	-0.434821693973763	0.000278491276396925	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000181097.5.RP11-429J17.2.wgt.RDat	RP11-429J17.2	8	1.45e+08	1.45e+08	8:144236881..146303867	0.3492	0.727	0.968804000803683	0.000280557200502083	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NAPRT1.wgt.RDat	NAPRT1	8	1.45e+08	1.45e+08	8:144236881..146303867	0.35233	0.725	0.946410680691418	0.000299869587027694	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Aorta/GTEx.Artery_Aorta.ENSG00000204775.4.KM-PA-2.wgt.RDat	KM-PA-2	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.02151	0.307	-0.240297503070544	0.000311249410164282	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.RP11-661A12.14.wgt.RDat	RP11-661A12.14	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.55728	0.577	-1.07519432534744	0.00031265681985185	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.LRRC14.wgt.RDat	LRRC14	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.41897	0.675	0.441550939840235	0.000329516935182672	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000196922.6.ZNF252P.wgt.RDat	ZNF252P	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.5461	0.585	-1.11584186123613	0.000344191161641655	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.HSF1.wgt.RDat	HSF1	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.40805	0.683	0.183873272893293	0.000350946386990847	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZNF16.wgt.RDat	ZNF16	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.55597	0.578	-1.04020410934262	0.000357061487526189	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000182307.8.C8orf33.wgt.RDat	C8orf33	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.4832	0.629	-0.910177496143749	0.000366755906389665	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000255050.1.RP11-661A12.9.wgt.RDat	RP11-661A12.9	8	1.45e+08	1.45e+08	8:144236881..146303867	0.7021	0.483	1.18005236660914	0.000367348501876556	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FAM83H.wgt.RDat	FAM83H	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.55021	0.121	-1.54132938134328	0.000370241938689191	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.MAF1.wgt.RDat	MAF1	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.54702	0.122	-0.538035044107824	0.000377173060621423	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000104524.9.PYCRL.wgt.RDat	PYCRL	8	1.45e+08	1.45e+08	8:144236881..146303867	1.22006	0.222	1.29867729203284	0.000377975946307916	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000178896.6.EXOSC4.wgt.RDat	EXOSC4	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.206	0.228	-0.201487571128005	0.000397042279841631	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Atrial_Appendage/GTEx.Heart_Atrial_Appendage.ENSG00000255343.1.RP11-299M14.2.wgt.RDat	RP11-299M14.2	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.250027	0.803	-0.743071649054009	0.000418312954043651	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.KIAA1875.wgt.RDat	KIAA1875	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.20113	0.23	-0.189101570234455	0.000426898897796305	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000197858.6.GPAA1.wgt.RDat	GPAA1	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.216	0.224	-0.160842372880396	0.000432668858261509	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000160948.9.VPS28.wgt.RDat	VPS28	8	1.46e+08	1.46e+08	8:144236881..146303867	1.1364	0.256	1.40871995558345	0.000446245911868246	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000147789.11.ZNF7.wgt.RDat	ZNF7	8	1.46e+08	1.46e+08	8:144236881..146303867	0.5373	0.591	1.33378512434758	0.000468411157809761	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000255224.1.CTD-3065J16.9.wgt.RDat	CTD-3065J16.9	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.1108	0.267	-0.0743640401451686	0.000482683315186243	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.TIGD5.wgt.RDat	TIGD5	8	1.45e+08	1.45e+08	8:144236881..146303867	1.05132	0.293	1.60825419924839	0.000532941810022452	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000167702.7.KIFC2.wgt.RDat	KIFC2	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.741	0.459	-1.51765211395	0.000537849579983841	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000196378.7.ZNF34.wgt.RDat	ZNF34	8	1.46e+08	1.46e+08	8:144236881..146303867	0.7774	0.437	1.58701084394451	0.000578430325265765	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.TMED10P1.wgt.RDat	TMED10P1	8	1.46e+08	1.46e+08	8:144236881..146303867	0.67226	0.501	1.41806563416696	0.000589922881553645	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000196150.9.ZNF250.wgt.RDat	ZNF250	8	1.46e+08	1.46e+08	8:144236881..146303867	0.9247	0.355	1.67150915506259	0.000624334342449126	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000161016.11.RPL8.wgt.RDat	RPL8	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.7585	0.448	-1.63480164844096	0.000641319536433219	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.C8orf82.wgt.RDat	C8orf82	8	1.46e+08	1.46e+08	8:144236881..146303867	0.60737	0.544	1.09127547707629	0.000678589632617292	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SLC52A2.wgt.RDat	SLC52A2	8	1.46e+08	1.46e+08	8:144236881..146303867	-1.3768	0.169	-1.79544644373534	0.000810119465805374	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZNF251.wgt.RDat	ZNF251	8	1.46e+08	1.46e+08	8:144236881..146303867	1.13496	0.256	1.91045223173158	0.000853857224968585	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FBXL6.wgt.RDat	FBXL6	8	1.46e+08	1.46e+08	8:144236881..146303867	-1.64255	0.1	-2.08513714199089	0.0011009996632796	FALSE
LDL	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000071894.10.CPSF1.wgt.RDat	CPSF1	8	1.46e+08	1.46e+08	8:144236881..146303867	1.5733	0.116	2.04757070826294	0.00121285725112006	FALSE
