FILE	ID	CHR	P0	P1	BLOCK	Z	P	RESID.Z	PIP	IN.CRED.SET	TRAIT
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ANKRD31.wgt.RDat	ANKRD31	5	74400000	74400000	5:73759326..75798866	-7.23708	4.58e-13	0.63628089099362	0.000786886151488501	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Tibial/GTEx.Artery_Tibial.ENSG00000198780.7.FAM169A.wgt.RDat	FAM169A	5	74100000	74100000	5:73759326..75798866	-0.1799	0.857218	-2.21552506320069	0.00160586875665404	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000176928.4.GCNT4.wgt.RDat	GCNT4	5	74300000	74300000	5:73759326..75798866	7.6641	1.8e-14	-0.72460973000948	0.0022952484058113	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NSA2.wgt.RDat	NSA2	5	74100000	74100000	5:73759326..75798866	-0.2769	0.782	-2.40334956809424	0.00246917708164378	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.HEXB.wgt.RDat	HEXB	5	73900000	73900000	5:73759326..75798866	0.91937	0.3579	2.49188113023839	0.00263489397394703	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.SV2C.wgt.RDat	SV2C	5	75400000	75400000	5:73759326..75798866	1.70374	0.0884	-2.3146808751054	0.00419553132812376	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000113163.11.COL4A3BP.wgt.RDat	COL4A3BP	5	74700000	74700000	5:73759326..75798866	-11.33663	8.64e-30	-3.80509210281655	0.130641704203257	TRUE	LDL
NULL	NULL.5:73759326..75798866	5	0	0	5:73759326..75798866	0	1	0	0.8611546729413	TRUE	LDL
INTERCEPT	INTERCEPT.7:43159074..44763828	7	0	0	7:43159074..44763828	5.47519760116143	4.3702366661919e-08	0	0	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.LINC00957.wgt.RDat	LINC00957	7	44100000	44100000	7:43159074..44763828	-1.18447	0.236	-0.119538177005133	0.000133990297547025	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.DBNL.wgt.RDat	DBNL	7	44100000	44100000	7:43159074..44763828	0.25902	0.796	0.229581062219136	0.000135401257864877	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.MRPS24.wgt.RDat	MRPS24	7	43900000	43900000	7:43159074..44763828	-0.57135	0.56777	0.237013433575736	0.000135626841665896	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000214783.5.POLR2J4.wgt.RDat	POLR2J4	7	4.4e+07	4.4e+07	7:43159074..44763828	0.71369	0.475	-0.277623818159266	0.000136485092054271	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.POLD2.wgt.RDat	POLD2	7	44200000	44200000	7:43159074..44763828	-0.814	0.415645	0.37129936679527	0.000140304198376959	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000136271.6.DDX56.wgt.RDat	DDX56	7	44600000	44600000	7:43159074..44763828	1.71255	0.0868	-0.230768141508001	0.000147999363312755	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000078967.8.UBE2D4.wgt.RDat	UBE2D4	7	4.4e+07	4.4e+07	7:43159074..44763828	0.1666	0.867684	-0.40438085422079	0.000157144094314376	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000241057.1.AC004985.12.wgt.RDat	AC004985.12	7	4.4e+07	4.4e+07	7:43159074..44763828	0.29522	0.768	0.676128430305389	0.000158432135997674	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000239556.2.AC004951.5.wgt.RDat	AC004951.5	7	4.4e+07	4.4e+07	7:43159074..44763828	-0.00886	0.993	0.575184051389891	0.000159494595054076	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Lung/GTEx.Lung.ENSG00000239775.1.AC017116.11.wgt.RDat	AC017116.11	7	44100000	44100000	7:43159074..44763828	-0.11656	0.907205	0.535809336696058	0.000164763461561052	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Aorta/GTEx.Artery_Aorta.ENSG00000106624.4.AEBP1.wgt.RDat	AEBP1	7	44100000	44100000	7:43159074..44763828	-0.6369	0.524165	-0.741108456488154	0.000170339071622091	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000146677.6.AC004453.8.wgt.RDat	AC004453.8	7	44500000	44500000	7:43159074..44763828	1.47481	0.14026	-0.61232107909544	0.000176819789315558	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GCK.wgt.RDat	GCK	7	44200000	44200000	7:43159074..44763828	-0.45637	0.648	0.821651920235599	0.000177240183721818	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000228903.2.RASA4CP.wgt.RDat	RASA4CP	7	44100000	44100000	7:43159074..44763828	-0.6693	0.503289	0.775036648784593	0.000181808906624479	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000106608.12.URGCP.wgt.RDat	URGCP	7	43900000	43900000	7:43159074..44763828	-0.17327	0.86244	-0.569068568197293	0.000183911687723445	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.C7orf44.wgt.RDat	C7orf44	7	43600000	43600000	7:43159074..44763828	2.5921	0.00954	0.960025568308629	0.000198357343675284	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.BLVRA.wgt.RDat	BLVRA	7	43800000	43800000	7:43159074..44763828	-0.12021	0.904	0.830013297667988	0.000199315398677725	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.STK17A.wgt.RDat	STK17A	7	43600000	43600000	7:43159074..44763828	-2.12577	0.03352	-0.95524673664247	0.00020614326627607	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.YKT6.wgt.RDat	YKT6	7	44200000	44200000	7:43159074..44763828	0.09294	0.926	1.08913738705702	0.000225979264534867	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.POLM.wgt.RDat	POLM	7	44100000	44100000	7:43159074..44763828	0.82548	0.409	1.22863158570326	0.000243491962711137	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.COA1.wgt.RDat	COA1	7	43600000	43600000	7:43159074..44763828	-1.70983	0.0873	-1.24970725718508	0.00030762624121563	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TMED4.wgt.RDat	TMED4	7	44600000	44600000	7:43159074..44763828	1.25337	0.21	1.35071459574523	0.000403181008378298	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000015676.13.NUDCD3.wgt.RDat	NUDCD3	7	44400000	44400000	7:43159074..44763828	3.09864	0.00194	-0.190186257889567	0.00147842712588067	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.OGDH.wgt.RDat	OGDH	7	44600000	44600000	7:43159074..44763828	-0.54158	0.588	-1.297784999854	0.00197122817742718	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NPC1L1.wgt.RDat	NPC1L1	7	44600000	44600000	7:43159074..44763828	5.754	8.72e-09	4.01038110990194	0.24126567426955	TRUE	LDL
NULL	NULL.7:43159074..44763828	7	0	0	7:43159074..44763828	0	1	0	0.755891549157347	TRUE	LDL
INTERCEPT	INTERCEPT.8:59068651..59728100	8	0	0	8:59068651..59728100	2.49498936406356	0.0125960905670749	0	0	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000215114.3.UBXN2B.wgt.RDat	UBXN2B	8	59300000	59300000	8:59068651..59728100	-0.4127	0.68	-0.987056596345833	0.000180805998385233	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.NSMAF.wgt.RDat	NSMAF	8	59500000	59500000	8:59068651..59728100	4.4439	8.83e-06	1.55597571428275	0.000370643791486471	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Atrial_Appendage/GTEx.Heart_Atrial_Appendage.ENSG00000137575.7.SDCBP.wgt.RDat	SDCBP	8	59500000	59500000	8:59068651..59728100	-5.112467	3.18e-07	-1.7787880466229	0.000540463068269403	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Left_Ventricle/GTEx.Heart_Left_Ventricle.ENSG00000198846.5.TOX.wgt.RDat	TOX	8	59700000	59700000	8:59068651..59728100	0.4691	0.63897	-2.91370976727319	0.00732108855461033	FALSE	LDL
NULL	NULL.8:59068651..59728100	8	0	0	8:59068651..59728100	0	1	0	0.991609209439105	TRUE	LDL
INTERCEPT	INTERCEPT.8:144236881..146303867	8	0	0	8:144236881..146303867	3.38151630029063	0.000720869557876523	0	0	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000179950.9.PUF60.wgt.RDat	PUF60	8	1.45e+08	1.45e+08	8:144236881..146303867	0.8872	0.375	0.217013563540151	0.000187507222392002	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Tibial/GTEx.Artery_Tibial.ENSG00000254578.1.CTD-2517M22.16.wgt.RDat	CTD-2517M22.16	8	1.46e+08	1.46e+08	8:144236881..146303867	0.32016	0.749	-0.0543113764340091	0.000188747671968876	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZC3H3.wgt.RDat	ZC3H3	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.02208	0.982	0.12748325655668	0.000189016130537955	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MROH6.wgt.RDat	MROH6	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.4732	0.636	-0.613451503281531	0.000189580029740987	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.PPP1R16A.wgt.RDat	PPP1R16A	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.70813	0.479	-0.00224878824968933	0.000190138119441076	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SLC39A4.wgt.RDat	SLC39A4	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.22727	0.82	-0.291168636730001	0.000194354305166667	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.GPT.wgt.RDat	GPT	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.42227	0.673	0.145083382331977	0.000196630296611858	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.RECQL4.wgt.RDat	RECQL4	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.27527	0.783	0.164919304353378	0.000196840755332572	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000235173.2.FAM203A.wgt.RDat	FAM203A	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.50894	0.131	-0.841865425568162	0.000199346450324577	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000179832.13.MROH1.wgt.RDat	MROH1	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.2128	0.831	0.176678242249744	0.000199454651561811	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GSDMD.wgt.RDat	GSDMD	8	1.45e+08	1.45e+08	8:144236881..146303867	0.72616	0.468	0.428303653896341	0.00019955552135737	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000254690.1.GS1-393G12.12.wgt.RDat	GS1-393G12.12	8	1.46e+08	1.46e+08	8:144236881..146303867	0.0157	0.987477	0.354583549024303	0.000201520755112742	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000265393.1.CTD-2517M22.17.wgt.RDat	CTD-2517M22.17	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.32021	0.749	0.429797752680317	0.000201641568666599	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000255182.1.CTD-2517M22.14.wgt.RDat	CTD-2517M22.14	8	1.46e+08	1.46e+08	8:144236881..146303867	0.0628	0.95	0.0092055488905585	0.000203235671936804	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Putamen_basal_ganglia/GTEx.Brain_Putamen_basal_ganglia.ENSG00000254533.1.AF186192.1.wgt.RDat	AF186192.1	8	1.46e+08	1.46e+08	8:144236881..146303867	0.1731	0.8626	0.00465475468917761	0.000203611631121248	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000104522.11.TSTA3.wgt.RDat	TSTA3	8	1.45e+08	1.45e+08	8:144236881..146303867	1.1889	0.234	0.674750134073563	0.000207872297723597	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZNF707.wgt.RDat	ZNF707	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.31944	0.749	-0.829957938138323	0.000210500634225429	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000232600.2.AC084125.4.wgt.RDat	AC084125.4	8	1.46e+08	1.46e+08	8:144236881..146303867	0.1545	0.877	-0.430043555557993	0.000214151082945868	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZNF623.wgt.RDat	ZNF623	8	1.45e+08	1.45e+08	8:144236881..146303867	0.26273	0.793	-0.191570043033534	0.000218012997360561	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.NRBP2.wgt.RDat	NRBP2	8	1.45e+08	1.45e+08	8:144236881..146303867	-2.17195	0.0299	-1.87661465085491	0.000220584762200651	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000170727.7.BOP1.wgt.RDat	BOP1	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.7077	0.479	-0.0748256299170941	0.000223154086091078	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000160949.12.TONSL.wgt.RDat	TONSL	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.0976	0.922	0.518455281670057	0.000224553179172318	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000187954.8.CYHR1.wgt.RDat	CYHR1	8	1.46e+08	1.46e+08	8:144236881..146303867	0.3109	0.756	-0.433535131695902	0.000234062562415376	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000181097.5.RP11-429J17.2.wgt.RDat	RP11-429J17.2	8	1.45e+08	1.45e+08	8:144236881..146303867	0.3492	0.727	0.968982161618792	0.000236429010022628	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000167700.4.MFSD3.wgt.RDat	MFSD3	8	1.46e+08	1.46e+08	8:144236881..146303867	0.4258	0.67	-0.434900693719324	0.000238570556245514	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NAPRT1.wgt.RDat	NAPRT1	8	1.45e+08	1.45e+08	8:144236881..146303867	0.35233	0.725	0.946422831119979	0.000254303486381029	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.RP11-661A12.14.wgt.RDat	RP11-661A12.14	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.55728	0.577	-1.07519703198808	0.000265412310995389	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000173137.7.ADCK5.wgt.RDat	ADCK5	8	1.46e+08	1.46e+08	8:144236881..146303867	0.3529	0.724	0.850651342844056	0.000268484961125327	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Aorta/GTEx.Artery_Aorta.ENSG00000204775.4.KM-PA-2.wgt.RDat	KM-PA-2	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.02151	0.307	-0.240216067373189	0.000274775145467142	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.LRRC14.wgt.RDat	LRRC14	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.41897	0.675	0.441750640473559	0.000285927171389435	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000196922.6.ZNF252P.wgt.RDat	ZNF252P	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.5461	0.585	-1.11583914175809	0.000292302892064813	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ZNF16.wgt.RDat	ZNF16	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.55597	0.578	-1.04012702569253	0.000304993784497947	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.HSF1.wgt.RDat	HSF1	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.40805	0.683	0.183851728201883	0.000309712320350974	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FAM83H.wgt.RDat	FAM83H	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.55021	0.121	-1.54123902795045	0.000310025855092101	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000255050.1.RP11-661A12.9.wgt.RDat	RP11-661A12.9	8	1.45e+08	1.45e+08	8:144236881..146303867	0.7021	0.483	1.17997148560516	0.000313476933765938	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000182307.8.C8orf33.wgt.RDat	C8orf33	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.4832	0.629	-0.910089150482848	0.000315344965870411	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000104524.9.PYCRL.wgt.RDat	PYCRL	8	1.45e+08	1.45e+08	8:144236881..146303867	1.22006	0.222	1.29835810045567	0.000322191951214463	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.MAF1.wgt.RDat	MAF1	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.54702	0.122	-0.537805840165587	0.000346153265998535	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000178896.6.EXOSC4.wgt.RDat	EXOSC4	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.206	0.228	-0.201266438609232	0.000362235426845062	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Atrial_Appendage/GTEx.Heart_Atrial_Appendage.ENSG00000255343.1.RP11-299M14.2.wgt.RDat	RP11-299M14.2	8	1.45e+08	1.45e+08	8:144236881..146303867	-0.250027	0.803	-0.743098953059771	0.000367975346954142	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000160948.9.VPS28.wgt.RDat	VPS28	8	1.46e+08	1.46e+08	8:144236881..146303867	1.1364	0.256	1.40902742014199	0.000386771196651265	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.KIAA1875.wgt.RDat	KIAA1875	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.20113	0.23	-0.188886139338922	0.000391928603811768	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000197858.6.GPAA1.wgt.RDat	GPAA1	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.216	0.224	-0.160592944066867	0.000401542089597282	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000147789.11.ZNF7.wgt.RDat	ZNF7	8	1.46e+08	1.46e+08	8:144236881..146303867	0.5373	0.591	1.33388428271714	0.000402008888748171	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000255224.1.CTD-3065J16.9.wgt.RDat	CTD-3065J16.9	8	1.45e+08	1.45e+08	8:144236881..146303867	-1.1108	0.267	-0.0741285893474453	0.000450144890903505	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.TIGD5.wgt.RDat	TIGD5	8	1.45e+08	1.45e+08	8:144236881..146303867	1.05132	0.293	1.60822343446358	0.000458057924187117	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000167702.7.KIFC2.wgt.RDat	KIFC2	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.741	0.459	-1.5178025328322	0.000464851977651726	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000196378.7.ZNF34.wgt.RDat	ZNF34	8	1.46e+08	1.46e+08	8:144236881..146303867	0.7774	0.437	1.58712730425398	0.000500404767263051	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.TMED10P1.wgt.RDat	TMED10P1	8	1.46e+08	1.46e+08	8:144236881..146303867	0.67226	0.501	1.41810384859392	0.000516784773800691	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000196150.9.ZNF250.wgt.RDat	ZNF250	8	1.46e+08	1.46e+08	8:144236881..146303867	0.9247	0.355	1.67158413470432	0.000541382492547179	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000161016.11.RPL8.wgt.RDat	RPL8	8	1.46e+08	1.46e+08	8:144236881..146303867	-0.7585	0.448	-1.63496157712994	0.000557012941903487	FALSE	LDL
